AccountID,CustomerID,Month,TransactionCount,InflowAmount,OutflowAmount,FeeRevenue,DigitalTransactionShare
500180,100113,2025-09,12,986.73,843.22,0.0,0.936
500180,100113,2025-10,10,591.11,520.48,0.6,0.603
500180,100113,2025-11,6,1012.91,603.93,2.23,0.81
500180,100113,2025-12,5,213.81,1098.88,6.72,0.535
500181,100114,2025-01,14,7762.91,7029.57,2.03,0.829
500181,100114,2025-02,18,9813.81,6902.43,2.92,0.886
500181,100114,2025-03,7,8248.52,8140.48,6.24,0.897
500181,100114,2025-04,11,9989.51,6080.81,4.23,0.99
500181,100114,2025-05,21,6417.99,6429.1,0.27,0.536
500181,100114,2025-06,17,10671.04,5837.09,0.0,0.413
500181,100114,2025-07,17,8681.52,8607.08,3.45,0.958
500181,100114,2025-08,21,9152.39,9521.2,0.0,0.477
500181,100114,2025-09,20,8427.12,6143.37,3.38,0.75
500181,100114,2025-10,21,11492.15,9005.98,13.43,0.654
500181,100114,2025-11,18,9938.91,11289.23,8.27,0.742
500181,100114,2025-12,16,9721.32,6217.13,7.71,0.99
500182,100114,2025-01,5,6534.84,1854.94,4.8,0.632
500182,100114,2025-02,6,6968.99,151.2,6.25,0.605
500182,100114,2025-03,3,0.0,3524.91,0.39,0.714
500182,100114,2025-04,4,894.7,2005.19,4.23,0.749
500182,100114,2025-05,4,2501.89,638.13,4.12,0.789
500182,100114,2025-06,7,4573.0,4924.24,0.0,0.613
500182,100114,2025-07,8,2169.34,0.0,0.0,0.826
500182,100114,2025-08,5,5369.57,416.61,0.0,0.698
500182,100114,2025-09,5,5796.88,0.0,7.53,0.563
500182,100114,2025-10,6,1757.39,5846.31,5.03,0.593
500182,100114,2025-11,6,23.87,4150.71,7.89,0.743
500182,100114,2025-12,6,4969.68,0.0,4.23,0.677
500183,100115,2025-01,18,4683.82,2329.76,0.0,0.818
500183,100115,2025-02,25,4063.77,3673.04,6.91,0.487
500183,100115,2025-03,19,4550.92,4650.8,12.37,0.675
500183,100115,2025-04,13,4705.96,1529.82,1.12,0.766
500183,100115,2025-05,26,3950.71,2397.16,0.0,0.825
500183,100115,2025-06,26,4105.39,3346.43,5.65,0.691
500183,100115,2025-07,12,3813.72,2495.2,14.93,0.871
500183,100115,2025-08,11,3875.49,3249.81,5.01,0.665
500183,100115,2025-09,20,3055.12,2228.13,3.7,0.649
500183,100115,2025-10,22,2952.0,4096.76,0.61,0.544
500183,100115,2025-11,16,5062.66,3347.98,0.0,0.793
500183,100115,2025-12,17,4344.29,4731.33,1.54,0.864
500184,100115,2025-01,20,2886.25,4614.31,8.66,0.802
500184,100115,2025-02,12,3280.92,4202.03,3.71,0.469
500184,100115,2025-03,16,4817.81,5579.5,3.43,0.874
500184,100115,2025-04,21,4425.52,2874.78,1.46,0.759
500184,100115,2025-05,13,3550.36,3458.71,7.4,0.672
500184,100115,2025-06,25,3386.68,2878.14,3.13,0.763
500184,100115,2025-07,11,4415.43,3206.0,4.32,0.647
500184,100115,2025-08,14,2983.46,4415.49,9.66,0.984
500184,100115,2025-09,17,2225.77,3419.09,7.24,0.647
500184,100115,2025-10,18,5683.67,3645.83,4.8,0.829
500184,100115,2025-11,17,3619.61,4103.85,4.92,0.627
500184,100115,2025-12,9,4400.36,2745.37,9.8,0.827
500185,100116,2025-01,18,4299.27,2985.99,1.98,0.86
500185,100116,2025-02,29,1438.36,3023.15,2.32,0.689
500185,100116,2025-03,16,3078.6,1632.57,5.13,0.68
500185,100116,2025-04,19,3387.58,1502.08,5.32,0.774
500185,100116,2025-05,15,4335.1,2240.76,6.93,0.673
500185,100116,2025-06,19,4029.01,2880.94,3.66,0.626
500185,100116,2025-07,17,3693.73,2726.67,1.13,0.944
500185,100116,2025-08,23,3655.92,2969.5,2.5,0.658
500185,100116,2025-09,10,3645.57,1209.95,7.22,0.646
500185,100116,2025-10,24,2557.3,3806.78,3.65,0.718
500185,100116,2025-11,11,3377.69,2466.44,8.68,0.773
500185,100116,2025-12,18,1861.15,2237.45,2.98,0.768
500186,100116,2025-01,19,3100.73,1920.85,10.95,0.662
500186,100116,2025-02,14,4490.39,2936.48,4.13,0.806
500186,100116,2025-03,19,3588.74,2862.16,4.97,0.767
500186,100116,2025-04,23,1604.48,2475.59,5.07,0.532
500186,100116,2025-05,23,2476.22,2198.93,1.8,0.782
500186,100116,2025-06,13,2619.52,2829.24,0.0,0.507
500186,100116,2025-07,16,2211.75,3580.71,0.86,0.769
500186,100116,2025-08,16,4045.18,3123.95,2.87,0.99
500186,100116,2025-09,15,3510.52,2417.15,17.43,0.531
500186,100116,2025-10,14,838.72,2515.98,7.95,0.944
500186,100116,2025-11,21,3402.24,2642.47,11.1,0.535
500186,100116,2025-12,15,3821.56,3376.47,4.72,0.645
500187,100117,2025-01,5,906.43,0.0,6.11,0.394
500187,100117,2025-02,6,691.6,1823.89,4.71,0.69
500187,100117,2025-03,5,1601.17,1710.27,0.0,0.751
500187,100117,2025-04,3,481.24,3394.36,4.85,0.526
500187,100117,2025-05,11,2145.92,448.53,0.0,0.479
500187,100117,2025-06,9,2015.95,1792.56,6.01,0.512
500187,100117,2025-07,12,451.76,353.33,0.0,0.428
500187,100117,2025-08,7,1058.54,2820.74,4.88,0.745
500187,100117,2025-09,6,1118.43,536.68,0.0,0.647
500187,100117,2025-10,4,0.0,2381.23,4.46,0.473
500187,100117,2025-11,5,3135.72,1123.95,6.1,0.666
500187,100117,2025-12,4,24.36,4249.04,8.17,0.723
500188,100118,2025-01,21,3936.36,4690.69,5.61,0.848
500188,100118,2025-02,18,5266.04,4227.06,2.78,0.646
500188,100118,2025-03,15,4765.98,4759.65,3.1,0.534
500188,100118,2025-04,24,4261.39,2278.52,8.84,0.756
500188,100118,2025-05,19,6567.97,3697.57,2.58,0.645
500188,100118,2025-06,19,6699.14,3449.4,0.0,0.825
500188,100118,2025-07,22,5042.14,4133.41,11.59,0.758
500188,100118,2025-08,13,5446.49,4407.8,3.39,0.861
500188,100118,2025-09,15,3209.22,4901.65,2.13,0.821
500188,100118,2025-10,20,6184.25,2797.71,4.67,0.623
500188,100118,2025-11,18,4897.53,4930.29,10.07,0.562
500188,100118,2025-12,14,3829.77,3623.43,5.08,0.676
500189,100119,2025-01,16,6594.43,5723.72,6.8,0.642
500189,100119,2025-02,16,4896.55,3950.0,12.96,0.526
500189,100119,2025-03,16,6523.95,8384.61,0.0,0.489
500189,100119,2025-04,12,7129.58,6420.56,0.0,0.538
500189,100119,2025-05,22,10526.05,4147.41,7.15,0.531
500189,100119,2025-06,22,6748.11,5065.39,1.25,0.674
500189,100119,2025-07,15,4808.51,6449.25,0.18,0.447
500189,100119,2025-08,17,5254.15,6338.27,0.0,0.61
500189,100119,2025-09,12,3830.01,5309.15,0.0,0.537
500189,100119,2025-10,18,7047.12,5490.72,4.64,0.54
500189,100119,2025-11,12,4590.19,4627.06,13.14,0.623
500189,100119,2025-12,19,5158.24,4753.93,0.0,0.756
500190,100120,2025-01,14,3094.28,2515.83,5.31,0.791
500190,100120,2025-02,25,2696.07,2179.3,2.73,0.856
500190,100120,2025-03,12,2620.24,1756.76,7.2,0.784
500190,100120,2025-04,12,2290.72,1695.55,0.0,0.904
500190,100120,2025-05,16,3928.93,1917.01,8.79,0.758
500190,100120,2025-06,15,2843.28,2535.92,0.0,0.575
500190,100120,2025-07,20,3389.57,2094.71,6.95,0.914
500190,100120,2025-08,14,2685.41,2224.67,4.11,0.744
500190,100120,2025-09,21,1981.3,1562.87,6.62,0.761
500190,100120,2025-10,11,2506.63,1920.18,7.33,0.616
500190,100120,2025-11,15,2571.31,3105.44,10.98,0.857
500190,100120,2025-12,19,2797.56,2377.58,7.41,0.731
500191,100120,2025-01,6,247.95,1314.65,0.0,0.935
500191,100120,2025-02,9,738.3,0.0,3.69,0.622
500191,100120,2025-03,9,0.0,498.52,0.0,0.771
500191,100120,2025-04,3,408.38,410.96,4.44,0.653
500191,100120,2025-05,3,1093.17,0.0,3.39,0.672
500191,100120,2025-06,8,100.07,845.72,2.36,0.966
500191,100120,2025-07,5,1950.93,0.0,5.53,0.763
500191,100120,2025-08,3,679.94,998.04,0.0,0.615
500191,100120,2025-09,2,696.76,1123.29,3.85,0.651
500191,100120,2025-10,3,1396.1,1163.87,1.26,0.719
500191,100120,2025-11,12,582.33,509.06,0.0,0.868
500191,100120,2025-12,6,858.65,734.24,0.0,0.601
500192,100121,2025-01,8,0.0,3186.09,3.07,0.555
500192,100121,2025-02,1,2256.22,528.38,3.77,0.823
500192,100121,2025-03,2,1625.66,765.31,0.0,0.584
500192,100121,2025-04,2,1319.67,573.54,0.0,0.585
500192,100121,2025-05,7,1430.26,1463.41,6.2,0.903
500192,100121,2025-06,6,1777.49,1014.08,0.0,0.578
500192,100121,2025-07,8,1005.95,0.0,3.83,0.815
500192,100121,2025-08,6,1883.09,720.11,2.75,0.9
500192,100121,2025-09,4,1676.22,1484.48,0.0,0.885
500192,100121,2025-10,5,1971.81,1496.93,1.28,0.945
500192,100121,2025-11,7,1279.84,0.0,0.86,0.77
500192,100121,2025-12,4,2601.4,728.14,5.55,0.545
500193,100122,2025-01,3,374.53,0.0,0.0,0.625
500193,100122,2025-02,5,1143.44,632.32,6.17,0.496
500193,100122,2025-03,2,192.93,663.51,0.0,0.68
500193,100122,2025-04,8,333.96,155.78,5.3,0.453
500193,100122,2025-05,6,0.0,0.0,7.35,0.688
500193,100122,2025-06,6,434.02,516.01,3.82,0.759
500193,100122,2025-07,12,1142.67,187.95,0.0,0.871
500193,100122,2025-08,9,0.0,59.75,0.0,0.722
500193,100122,2025-09,10,400.14,526.55,0.0,0.927
500193,100122,2025-10,7,906.23,404.6,3.82,0.839
500193,100122,2025-11,3,360.15,567.31,0.0,0.822
500193,100122,2025-12,1,1028.36,588.89,0.0,0.99
500194,100122,2025-01,5,0.0,1140.16,0.0,0.556
500194,100122,2025-02,5,688.51,446.94,0.93,0.812
500194,100122,2025-03,4,614.65,800.18,0.0,0.911
500194,100122,2025-04,7,853.38,106.96,0.0,0.766
500194,100122,2025-05,6,1307.34,730.9,1.38,0.451
500194,100122,2025-06,8,0.0,0.0,0.0,0.538
500194,100122,2025-07,4,531.49,160.67,5.23,0.694
500194,100122,2025-08,3,269.08,731.12,1.1,0.611
500194,100122,2025-09,5,1020.52,1178.92,0.84,0.72
500194,100122,2025-10,5,641.97,727.2,3.3,0.617
500194,100122,2025-11,4,895.92,1255.68,0.0,0.865
500194,100122,2025-12,3,255.25,0.0,0.0,0.69
500195,100123,2025-01,4,481.81,2101.29,3.03,0.526
500195,100123,2025-02,7,245.09,806.15,0.96,0.99
500195,100123,2025-03,9,1344.02,2142.25,5.0,0.828
500195,100123,2025-04,11,2393.64,1178.92,5.1,0.826
500195,100123,2025-05,7,880.86,1567.23,6.59,0.549
500195,100123,2025-06,6,1474.58,2873.46,4.84,0.807
500195,100123,2025-07,6,3886.59,61.02,6.04,0.708
500195,100123,2025-08,9,3273.45,1683.56,1.31,0.571
500195,100123,2025-09,11,1173.53,2190.13,0.0,0.543
500195,100123,2025-10,10,953.28,1481.32,0.08,0.811
500195,100123,2025-11,5,389.14,0.0,5.62,0.756
500195,100123,2025-12,8,1015.17,2.51,3.35,0.866
500196,100123,2025-01,25,6334.28,4531.91,9.72,0.589
500196,100123,2025-02,21,3580.66,3955.81,14.53,0.773
500196,100123,2025-03,20,5143.3,3783.99,0.0,0.566
500196,100123,2025-04,23,4889.3,4993.47,5.4,0.617
500196,100123,2025-05,16,4557.44,5594.92,5.45,0.682
500196,100123,2025-06,20,3685.34,4041.8,4.73,0.613
500196,100123,2025-07,18,4363.57,4176.0,0.0,0.661
500196,100123,2025-08,13,7016.79,4320.1,4.7,0.746
500196,100123,2025-09,27,5011.98,4010.15,9.27,0.788
500196,100123,2025-10,17,5470.98,4001.99,0.0,0.94
500196,100123,2025-11,7,2989.3,3933.97,7.93,0.689
500196,100123,2025-12,17,6522.39,3829.08,5.83,0.849
500197,100123,2025-01,7,709.95,948.81,1.78,0.463
500197,100123,2025-02,6,2644.09,1644.55,0.0,0.909
500197,100123,2025-03,8,0.0,771.06,0.14,0.838
500197,100123,2025-04,4,2392.24,1373.11,0.63,0.671
500197,100123,2025-05,4,1191.85,0.0,4.42,0.605
500197,100123,2025-06,7,1485.21,0.0,3.14,0.94
500197,100123,2025-07,5,0.0,194.09,0.0,0.761
500197,100123,2025-08,9,687.55,0.0,0.0,0.719
500197,100123,2025-09,6,2217.46,1365.56,0.0,0.705
500197,100123,2025-10,7,705.29,1222.15,0.48,0.773
500197,100123,2025-11,6,2450.98,1310.9,2.76,0.828
500197,100123,2025-12,3,336.5,1602.9,0.0,0.715
500198,100124,2025-01,22,2981.97,3061.15,7.03,0.56
500198,100124,2025-02,20,3451.19,1618.06,0.0,0.903
500198,100124,2025-03,13,4244.87,1830.06,4.09,0.672
500198,100124,2025-04,19,4603.86,2360.88,6.8,0.77
500198,100124,2025-05,15,3197.72,1876.41,8.57,0.903
500198,100124,2025-06,13,1665.86,2221.92,0.0,0.808
500198,100124,2025-07,18,3679.51,2396.37,3.44,0.616
500198,100124,2025-08,18,4867.2,2129.23,3.44,0.333
500198,100124,2025-09,19,2517.19,3684.56,8.66,0.64
500198,100124,2025-10,19,4366.14,2143.23,9.33,0.591
500198,100124,2025-11,15,2826.22,2959.78,8.28,0.965
500198,100124,2025-12,17,4011.43,2613.55,3.72,0.736
500199,100125,2025-01,15,4548.65,3610.53,7.33,0.852
500199,100125,2025-02,21,3111.74,2686.76,7.08,0.789
500199,100125,2025-03,18,4825.28,3944.89,9.45,0.603
500199,100125,2025-04,12,3219.72,5335.59,7.99,0.75
500199,100125,2025-05,17,4222.23,1749.83,4.93,0.855
500199,100125,2025-06,21,3935.69,4012.05,10.1,0.554
500199,100125,2025-07,17,3283.81,2751.66,3.93,0.835
500199,100125,2025-08,25,3237.95,1934.93,5.21,0.736
500199,100125,2025-09,25,4093.76,3549.55,0.0,0.753
500199,100125,2025-10,15,2699.48,3190.35,0.0,0.769
500199,100125,2025-11,15,5242.19,2647.71,2.09,0.678
500199,100125,2025-12,23,6100.01,3223.23,1.77,0.99
500200,100126,2025-01,15,3982.27,3586.27,2.67,0.855
500200,100126,2025-02,13,2697.42,1842.18,5.35,0.734
500200,100126,2025-03,14,2946.07,2547.91,2.4,0.736
500200,100126,2025-04,17,4474.79,3778.41,2.5,0.837
500200,100126,2025-05,25,4433.7,1621.11,9.3,0.702
500200,100126,2025-06,28,2639.02,2658.99,4.26,0.717
500200,100126,2025-07,17,2636.34,2366.58,4.25,0.836
500200,100126,2025-08,20,4144.18,2484.28,4.72,0.794
500200,100126,2025-09,17,4144.12,2775.15,10.1,0.583
500200,100126,2025-10,18,3536.35,2479.5,0.0,0.888
500200,100126,2025-11,11,3753.11,2420.9,5.57,0.528
500200,100126,2025-12,18,1997.93,2868.88,8.61,0.52
500201,100126,2025-01,3,0.0,369.0,0.0,0.71
500201,100126,2025-02,7,0.0,498.65,6.03,0.507
500201,100126,2025-03,3,1625.12,902.83,4.74,0.669
500201,100126,2025-04,4,2518.83,519.33,0.39,0.487
500201,100126,2025-05,4,1252.98,0.0,3.65,0.808
500201,100126,2025-06,5,2357.54,1396.37,1.19,0.8
500201,100126,2025-07,4,283.25,0.0,4.92,0.692
500201,100126,2025-08,7,1680.94,694.18,2.96,0.465
500201,100126,2025-09,8,599.13,225.2,0.0,0.559
500201,100126,2025-10,9,594.01,604.45,0.0,0.889
500201,100126,2025-11,2,694.65,1420.46,0.0,0.768
500201,100126,2025-12,8,1707.63,587.19,10.87,0.877
500202,100126,2025-01,19,2435.33,1651.14,0.78,0.921
500202,100126,2025-02,20,3921.78,2542.83,2.58,0.99
500202,100126,2025-03,21,2553.18,2593.2,0.0,0.651
500202,100126,2025-04,17,3305.42,2433.05,0.0,0.779
500202,100126,2025-05,16,2477.03,3585.27,7.85,0.666
500202,100126,2025-06,20,4239.58,3775.13,7.42,0.639
500202,100126,2025-07,18,3902.26,2240.52,4.14,0.771
500202,100126,2025-08,22,1270.07,610.04,4.81,0.747
500202,100126,2025-09,22,4588.56,2329.16,6.46,0.973
500202,100126,2025-10,17,4072.5,2463.42,0.0,0.929
500202,100126,2025-11,17,4778.67,1468.31,6.17,0.693
500202,100126,2025-12,26,3251.65,1829.4,7.7,0.618
500203,100127,2025-01,7,2276.05,1216.94,3.1,0.63
500203,100127,2025-02,2,969.34,821.52,1.94,0.675
500203,100127,2025-03,8,2330.53,0.0,2.79,0.665
500203,100127,2025-04,8,635.8,979.48,1.96,0.796
500203,100127,2025-05,7,1043.61,520.51,4.39,0.535
500203,100127,2025-06,7,2358.63,1420.86,5.12,0.585
500203,100127,2025-07,5,381.64,0.0,1.22,0.549
500203,100127,2025-08,4,1390.16,469.98,2.06,0.695
500203,100127,2025-09,10,1526.38,672.57,1.04,0.69
500203,100127,2025-10,7,1355.96,445.49,8.76,0.949
500203,100127,2025-11,5,0.0,1102.02,0.17,0.99
500203,100127,2025-12,10,729.33,1866.95,2.68,0.662
500204,100128,2025-01,5,521.54,0.0,3.13,0.914
500204,100128,2025-02,5,831.63,423.68,0.0,0.732
500204,100128,2025-03,8,1241.68,225.88,5.43,0.99
500204,100128,2025-04,7,850.51,1482.37,2.62,0.767
500204,100128,2025-05,8,96.54,0.0,1.17,0.975
500204,100128,2025-06,7,1005.53,403.71,9.87,0.99
500204,100128,2025-07,6,1186.65,474.96,4.99,0.834
500204,100128,2025-08,7,213.65,1630.8,0.0,0.99
500204,100128,2025-09,8,838.18,88.53,8.35,0.652
500204,100128,2025-10,4,452.08,0.0,0.0,0.732
500204,100128,2025-11,9,197.46,381.62,6.98,0.841
500204,100128,2025-12,8,974.83,1239.38,0.0,0.677
500205,100129,2025-01,18,5928.69,5120.34,8.25,0.933
500205,100129,2025-02,28,3100.51,3803.32,4.41,0.756
500205,100129,2025-03,17,6141.14,2899.98,5.14,0.647
500205,100129,2025-04,19,4043.04,3783.02,5.86,0.414
500205,100129,2025-05,21,4071.44,3208.01,3.19,0.617
500205,100129,2025-06,18,4775.29,5008.33,10.25,0.897
500205,100129,2025-07,14,6303.97,3819.84,12.11,0.608
500205,100129,2025-08,14,5898.61,2213.33,3.68,0.567
500205,100129,2025-09,22,6495.44,3391.22,6.52,0.524
500205,100129,2025-10,18,6996.7,5357.99,6.16,0.885
500205,100129,2025-11,26,4988.9,4744.33,5.79,0.723
500205,100129,2025-12,16,7354.82,4051.84,2.45,0.739
500206,100130,2025-01,14,7295.71,6472.18,6.7,0.959
500206,100130,2025-02,22,6362.41,4878.42,6.06,0.688
500206,100130,2025-03,16,7323.32,8407.02,0.0,0.759
500206,100130,2025-04,20,7963.39,4468.56,3.02,0.841
500206,100130,2025-05,20,8315.6,6675.57,5.92,0.792
500206,100130,2025-06,25,7487.35,3917.62,4.44,0.875
500206,100130,2025-07,21,5410.09,5177.21,0.0,0.831
500206,100130,2025-08,12,6629.43,6773.23,5.47,0.627
500206,100130,2025-09,19,5647.86,5749.56,0.0,0.769
500206,100130,2025-10,21,6663.09,6080.62,7.43,0.821
500206,100130,2025-11,20,6349.0,4802.21,4.84,0.617
500206,100130,2025-12,22,8612.51,5595.55,11.29,0.87
500207,100131,2025-01,12,1509.96,1434.2,9.55,0.51
500207,100131,2025-02,6,1273.75,0.0,0.0,0.573
500207,100131,2025-03,4,1762.63,1153.11,1.26,0.759
500207,100131,2025-04,7,495.01,890.91,0.0,0.746
500207,100131,2025-05,7,120.02,0.0,0.38,0.549
500207,100131,2025-06,5,1304.76,594.53,0.0,0.99
500207,100131,2025-07,5,127.02,336.68,6.0,0.495
500207,100131,2025-08,3,852.04,145.7,2.68,0.556
500207,100131,2025-09,5,867.36,1106.18,0.0,0.702
500207,100131,2025-10,6,0.0,355.78,0.0,0.952
500207,100131,2025-11,5,826.4,0.0,0.0,0.819
500207,100131,2025-12,6,459.48,258.23,3.56,0.842
500208,100131,2025-01,17,1428.07,1368.0,9.39,0.65
500208,100131,2025-02,15,3603.37,2515.77,1.56,0.537
500208,100131,2025-03,17,3310.54,2261.62,0.0,0.854
500208,100131,2025-04,25,2687.51,2537.92,3.22,0.565
500208,100131,2025-05,20,1434.64,2190.88,1.63,0.792
500208,100131,2025-06,16,1128.41,2482.74,0.0,0.521
500208,100131,2025-07,13,3158.24,2676.16,9.52,0.962
500208,100131,2025-08,21,1479.8,1793.55,0.0,0.778
500208,100131,2025-09,13,2065.54,1839.79,9.33,0.643
500208,100131,2025-10,19,3077.67,2807.72,6.93,0.661
500208,100131,2025-11,16,2712.76,2765.23,4.95,0.581
500208,100131,2025-12,17,3433.79,2483.34,1.41,0.543
500209,100132,2025-01,28,4509.92,3830.86,0.0,0.424
500209,100132,2025-02,18,5021.69,2661.02,0.1,0.408
500209,100132,2025-03,19,4609.46,4093.8,9.91,0.367
500209,100132,2025-04,21,4613.12,2942.62,7.64,0.382
500209,100132,2025-05,15,4624.81,3155.65,4.66,0.387
500209,100132,2025-06,10,7002.72,3970.5,6.53,0.48
500209,100132,2025-07,16,6430.51,5360.84,2.95,0.508
500209,100132,2025-08,7,4819.75,3686.29,7.65,0.542
500209,100132,2025-09,9,4271.15,3768.05,8.04,0.495
500209,100132,2025-10,15,4106.93,2573.63,7.22,0.626
500209,100132,2025-11,16,4307.23,2952.95,6.88,0.492
500209,100132,2025-12,20,4193.96,3651.51,8.24,0.878
500210,100133,2025-01,25,4170.02,1890.57,2.93,0.945
500210,100133,2025-02,15,5163.49,3282.17,9.84,0.678
500210,100133,2025-03,20,3257.78,3313.31,3.38,0.99
500210,100133,2025-04,16,4860.82,5925.82,11.96,0.813
500210,100133,2025-05,13,2760.75,3837.98,6.77,0.782
500210,100133,2025-06,21,4564.39,2972.09,8.12,0.923
500210,100133,2025-07,19,5718.98,4794.91,4.38,0.881
500210,100133,2025-08,13,3465.89,2062.89,7.13,0.852
500210,100133,2025-09,25,1622.92,4303.17,10.83,0.436
500210,100133,2025-10,20,4512.98,4736.39,4.07,0.644
500210,100133,2025-11,24,3952.12,3226.7,4.77,0.486
500210,100133,2025-12,20,4656.15,4729.5,5.83,0.474
500211,100134,2025-01,24,3464.75,2288.52,4.82,0.846
500211,100134,2025-02,13,2941.68,2083.62,4.07,0.415
500211,100134,2025-03,15,4116.15,1559.53,8.06,0.743
500211,100134,2025-04,16,3812.42,3370.82,0.0,0.887
500211,100134,2025-05,21,3446.6,3785.53,3.63,0.736
500211,100134,2025-06,19,4134.36,3698.57,5.84,0.808
500211,100134,2025-07,22,2581.33,2501.24,4.89,0.485
500211,100134,2025-08,14,3697.42,1914.12,0.0,0.977
500211,100134,2025-09,21,2611.58,4479.05,6.93,0.333
500211,100134,2025-10,16,3974.03,2873.46,0.0,0.625
500211,100134,2025-11,17,3035.92,2451.62,3.96,0.591
500211,100134,2025-12,16,4539.65,1927.24,6.41,0.838
500212,100135,2025-01,4,1036.39,226.75,1.24,0.448
500212,100135,2025-02,5,1244.05,284.7,4.7,0.256
500212,100135,2025-03,8,135.63,548.77,0.0,0.403
500212,100135,2025-04,5,1962.06,366.81,5.15,0.192
500212,100135,2025-05,6,627.43,0.0,5.46,0.463
500212,100135,2025-06,5,1371.52,262.88,4.83,0.673
500212,100135,2025-07,9,171.9,1066.24,6.96,0.454
500212,100135,2025-08,6,832.66,855.91,4.02,0.689
500212,100135,2025-09,11,550.96,243.77,5.9,0.404
500212,100135,2025-10,7,934.06,0.0,8.7,0.984
500212,100135,2025-11,8,708.22,0.0,0.0,0.53
500212,100135,2025-12,4,658.7,374.79,0.72,0.432
500213,100135,2025-01,6,1198.26,988.22,4.71,0.693
500213,100135,2025-02,8,333.84,188.89,9.33,0.432
500213,100135,2025-03,6,794.71,433.57,0.0,0.579
500213,100135,2025-04,6,417.98,17.29,0.0,0.653
500213,100135,2025-05,4,487.09,0.0,3.96,0.253
500213,100135,2025-06,2,497.44,715.83,2.54,0.561
500213,100135,2025-07,6,1433.72,555.32,0.0,0.326
500213,100135,2025-08,5,668.62,140.82,12.63,0.437
500213,100135,2025-09,3,689.79,37.33,8.22,0.516
500213,100135,2025-10,5,1098.3,0.0,7.1,0.349
500213,100135,2025-11,5,1024.09,636.63,0.0,0.7
500213,100135,2025-12,7,583.55,35.2,0.0,0.611
500214,100136,2025-01,8,861.55,346.1,0.71,0.633
500214,100136,2025-02,9,1774.48,287.45,4.03,0.488
500214,100136,2025-03,9,827.95,658.58,0.05,0.482
500214,100136,2025-04,3,0.0,216.08,1.1,0.815
500214,100136,2025-05,9,1164.26,156.67,1.37,0.593
500214,100136,2025-06,4,361.17,397.26,2.51,0.802
500214,100136,2025-07,10,286.43,201.22,7.57,0.509
500214,100136,2025-08,5,1171.68,704.56,0.0,0.468
500214,100136,2025-09,6,1075.89,353.61,1.72,0.757
500214,100136,2025-10,4,620.21,0.0,4.55,0.808
500214,100136,2025-11,6,542.73,900.58,2.03,0.683
500214,100136,2025-12,7,887.43,0.0,5.45,0.522
500215,100137,2025-01,6,789.94,201.77,10.81,0.47
500215,100137,2025-02,7,492.84,22.89,2.87,0.882
500215,100137,2025-03,9,851.23,1025.76,6.22,0.574
500215,100137,2025-04,4,881.81,452.1,3.56,0.918
500215,100137,2025-05,5,676.47,485.83,5.3,0.99
500215,100137,2025-06,6,1510.21,230.87,0.0,0.705
500215,100137,2025-07,6,1157.03,0.0,0.0,0.43
500215,100137,2025-08,7,852.81,87.92,0.0,0.614
500215,100137,2025-09,7,246.03,460.48,0.0,0.721
500215,100137,2025-10,2,917.95,1556.79,0.0,0.496
500215,100137,2025-11,4,96.6,11.76,0.0,0.654
500215,100137,2025-12,6,976.78,1104.42,11.05,0.59
500216,100137,2025-01,6,611.82,1308.61,8.54,0.708
500216,100137,2025-02,7,1063.85,147.75,1.05,0.553
500216,100137,2025-03,7,1452.16,1053.77,0.0,0.825
500216,100137,2025-04,5,0.0,1109.15,0.0,0.934
500216,100137,2025-05,4,1155.14,703.92,0.0,0.725
500216,100137,2025-06,5,975.45,1090.86,3.96,0.717
500216,100137,2025-07,12,0.0,172.21,8.68,0.783
500216,100137,2025-08,2,682.27,1164.53,0.0,0.683
500216,100137,2025-09,6,924.89,452.68,0.77,0.738
500216,100137,2025-10,4,522.16,0.0,1.02,0.878
500216,100137,2025-11,1,476.93,223.45,0.76,0.632
500216,100137,2025-12,10,174.24,476.39,0.0,0.772
500217,100138,2025-01,6,23.88,43.92,0.0,0.557
500217,100138,2025-02,8,427.56,80.62,5.28,0.52
500217,100138,2025-03,4,784.52,114.46,0.0,0.253
500217,100138,2025-04,3,624.2,872.71,12.8,0.768
500217,100138,2025-05,2,160.87,703.32,0.0,0.99
500217,100138,2025-06,6,653.87,464.51,4.82,0.579
500217,100138,2025-07,5,196.0,288.94,6.4,0.605
