AccountID,CustomerID,AccountType,CurrentBalance,OverdraftLimit,AccountStatus
503530,102293,ISA,25633.64,0,Open
503531,102294,Current,12797.83,0,Open
503532,102295,ISA,8358.08,0,Dormant
503533,102295,Current,6192.75,0,Open
503534,102296,Savings,69059.7,0,Open
503535,102296,Current,12586.91,0,Open
503536,102297,Current,51014.75,500,Open
503537,102297,Current,44022.33,0,Open
503538,102298,Current,4015.66,1000,Open
503539,102299,Savings,13347.37,0,Open
503540,102300,ISA,76497.77,0,Open
503541,102301,ISA,1634.82,0,Open
503542,102302,Current,1645.98,0,Open
503543,102302,Current,6904.22,2000,Open
503544,102303,Current,24105.18,1000,Open
503545,102303,Current,1325.51,0,Open
503546,102304,Current,4884.79,0,Open
503547,102305,Savings,15957.44,0,Open
503548,102305,Current,23289.93,500,Open
503549,102306,Current,9441.13,0,Open
503550,102306,Current,26560.84,1000,Open
503551,102307,Current,29927.83,1500,Open
503552,102307,Current,30506.53,2000,Open
503553,102308,ISA,29628.96,0,Open
503554,102308,Current,13814.14,1000,Open
503555,102308,Savings,17017.55,0,Open
503556,102309,Current,27397.82,0,Open
503557,102310,Current,45326.98,0,Open
503558,102311,Current,26521.8,0,Open
503559,102312,Savings,13868.0,0,Open
503560,102312,Savings,45866.37,0,Open
503561,102312,Current,0.0,0,Open
503562,102313,Savings,44159.34,0,Open
503563,102313,Savings,58443.0,0,Open
503564,102314,ISA,56541.44,0,Open
503565,102314,Savings,3758.09,0,Open
503566,102315,Current,10044.99,0,Open
503567,102316,Savings,11612.04,0,Open
503568,102316,Current,5849.59,0,Open
503569,102317,Savings,123781.16,0,Open
503570,102318,Savings,91344.5,0,Open
503571,102319,Current,14600.94,0,Open
503572,102319,Current,29968.49,0,Open
503573,102320,ISA,77209.16,0,Open
503574,102320,Current,4778.76,2000,Open
503575,102321,Current,36841.32,0,Open
503576,102321,Current,31267.78,0,Open
503577,102322,Current,15097.95,0,Dormant
503578,102323,Current,43419.19,1000,Open
503579,102323,Current,33817.91,1000,Open
503580,102324,Savings,56859.68,0,Open
503581,102324,ISA,73863.44,0,Open
503582,102325,Savings,8114.75,0,Open
503583,102325,Current,14015.07,0,Open
503584,102325,Current,15479.18,500,Open
503585,102326,Savings,30120.12,0,Open
503586,102327,Savings,17754.01,0,Open
503587,102328,Current,10261.11,1000,Open
503588,102328,ISA,17152.45,0,Open
503589,102328,Savings,4186.75,0,Open
503590,102329,Current,1742.39,0,Open
503591,102330,Current,21267.95,0,Open
503592,102331,Current,17780.79,2000,Open
503593,102332,Savings,162106.81,0,Open
503594,102333,Savings,19541.93,0,Open
503595,102334,Current,102127.24,1500,Open
503596,102334,Current,55421.93,1000,Open
503597,102335,Current,11016.88,0,Open
503598,102335,ISA,76320.87,0,Open
503599,102336,Current,12189.14,500,Open
503600,102336,Savings,7956.86,0,Open
503601,102336,Current,4188.48,500,Open
503602,102337,Current,20988.58,0,Open
503603,102338,Current,13838.78,1500,Open
503604,102339,Current,14186.88,0,Open
503605,102339,Current,19356.36,1000,Open
503606,102340,Current,19640.5,500,Open
503607,102340,Current,4792.36,0,Open
503608,102340,Savings,3685.38,0,Dormant
503609,102341,Current,5698.18,1500,Open
503610,102341,Current,6298.53,1500,Open
503611,102342,Current,24224.28,0,Open
503612,102342,Current,2175.62,0,Open
503613,102343,Current,15475.88,1000,Open
503614,102344,Savings,8908.57,0,Open
503615,102345,Savings,61751.11,0,Open
503616,102345,Current,39845.04,0,Open
503617,102346,Current,7201.8,2000,Open
503618,102347,Current,5729.72,0,Open
503619,102347,Current,6701.15,500,Open
503620,102347,Savings,23526.24,0,Dormant
503621,102348,Savings,114355.36,0,Open
503622,102348,Savings,92982.63,0,Open
503623,102348,Current,41182.96,0,Open
503624,102349,Current,22444.32,0,Open
503625,102350,Savings,28980.0,0,Open
503626,102351,ISA,42517.89,0,Open
503627,102352,Current,20628.17,1000,Open
503628,102352,Current,21496.92,1000,Open
503629,102353,Savings,5058.45,0,Open
503630,102353,ISA,28509.2,0,Open
503631,102354,Current,30200.17,0,Open
503632,102355,Current,1441.39,0,Open
503633,102355,Current,16016.38,1000,Open
503634,102356,Savings,12891.48,0,Open
503635,102356,Current,12114.48,500,Open
503636,102357,Savings,160112.4,0,Open
503637,102358,Current,5916.22,0,Open
503638,102358,Current,21357.78,500,Dormant
503639,102359,Savings,6563.96,0,Open
503640,102360,Savings,14387.16,0,Open
503641,102360,Current,3067.06,2000,Open
503642,102361,Current,11993.81,0,Open
503643,102362,Current,121982.5,0,Dormant
503644,102362,Current,39297.58,1000,Open
503645,102362,Savings,170343.89,0,Open
503646,102363,Current,27139.77,1000,Open
503647,102363,Current,25909.47,0,Open
503648,102363,Savings,18597.26,0,Open
503649,102364,Current,8729.37,0,Open
503650,102365,Current,53462.64,2000,Open
503651,102365,ISA,62783.26,0,Open
503652,102366,Current,52430.62,1500,Open
503653,102366,ISA,114205.13,0,Open
503654,102367,Savings,25247.46,0,Open
503655,102368,Current,24615.24,0,Open
503656,102368,ISA,118707.11,0,Open
503657,102369,Savings,138739.15,0,Open
503658,102369,Savings,111735.17,0,Open
503659,102370,Savings,4636.33,0,Dormant
503660,102370,Current,43605.88,0,Open
503661,102370,Current,4465.17,0,Open
503662,102371,Current,10747.53,1500,Open
503663,102371,ISA,13686.4,0,Open
503664,102371,Savings,19845.97,0,Open
503665,102372,Savings,48352.79,0,Open
503666,102373,Savings,59973.24,0,Open
503667,102374,Current,33494.52,0,Open
503668,102375,Current,8053.29,1500,Dormant
503669,102376,ISA,8363.14,0,Open
503670,102376,ISA,3778.79,0,Open
503671,102376,Savings,20499.9,0,Open
503672,102377,Savings,14670.91,0,Open
503673,102378,Savings,57767.43,0,Open
503674,102379,Current,60429.79,1000,Open
503675,102379,Current,78947.72,0,Open
503676,102379,Current,34079.09,1500,Open
503677,102380,ISA,78291.51,0,Open
503678,102381,Current,47843.16,0,Open
503679,102382,Current,16555.16,2000,Open
503680,102383,Savings,23291.62,0,Open
503681,102383,Current,49680.4,0,Open
503682,102384,Current,49233.45,1000,Open
503683,102385,Savings,10314.71,0,Open
503684,102386,ISA,16381.99,0,Open
503685,102386,Current,17932.26,2000,Open
503686,102386,Current,33813.11,0,Open
503687,102387,Current,16345.27,1500,Open
503688,102388,Savings,58241.8,0,Open
503689,102388,Current,7265.78,1500,Open
503690,102389,Current,32916.07,0,Open
503691,102390,Current,71368.49,0,Open
503692,102391,Savings,19647.89,0,Open
503693,102391,Savings,9294.94,0,Open
503694,102392,Savings,8102.64,0,Open
503695,102392,Savings,72698.24,0,Open
503696,102393,Current,23995.15,0,Open
503697,102393,Current,10401.25,0,Open
503698,102394,ISA,5801.53,0,Open
503699,102395,Current,24734.24,2000,Open
503700,102395,Savings,3201.5,0,Open
503701,102396,Current,4255.78,0,Open
503702,102396,Current,40461.56,0,Open
503703,102397,Savings,14116.49,0,Open
503704,102398,Savings,14684.79,0,Dormant
503705,102398,Savings,44362.73,0,Open
503706,102399,Current,6981.13,500,Open
503707,102399,Current,11084.09,0,Open
503708,102400,Current,28210.16,0,Open
503709,102400,Savings,5290.03,0,Open
503710,102400,Savings,42513.61,0,Open
503711,102401,ISA,11429.4,0,Open
503712,102401,ISA,10300.39,0,Open
503713,102402,ISA,55683.0,0,Open
503714,102402,Current,5852.03,2000,Open
503715,102403,Current,32738.43,0,Open
503716,102404,Current,55939.47,500,Open
503717,102404,Current,14082.48,1500,Open
503718,102405,Current,4507.13,0,Open
503719,102406,Current,11487.64,1500,Open
503720,102406,Current,3596.77,0,Open
503721,102407,Current,32571.93,500,Open
503722,102408,Current,25600.16,0,Open
503723,102408,Current,13665.53,500,Open
503724,102409,Savings,5588.07,0,Open
503725,102410,Savings,16632.65,0,Open
503726,102411,Savings,56402.28,0,Open
503727,102412,Current,49290.1,0,Open
503728,102412,Current,16227.24,0,Open
503729,102413,Savings,18711.67,0,Open
503730,102413,ISA,44294.76,0,Open
503731,102413,Current,18461.11,1500,Open
503732,102414,Current,4722.8,500,Open
503733,102415,Savings,22756.11,0,Open
503734,102415,Current,27955.81,1000,Open
503735,102416,Current,8185.67,0,Open
503736,102417,Current,40520.5,0,Open
503737,102417,Savings,73420.58,0,Open
503738,102418,Current,2154.93,1500,Open
503739,102419,Current,5163.04,500,Open
503740,102419,Current,8056.89,1000,Open
503741,102420,Current,29325.67,0,Open
503742,102420,Savings,44177.98,0,Open
503743,102421,Current,12200.57,2000,Open
503744,102422,Current,44756.5,0,Open
503745,102423,Current,20494.25,500,Open
503746,102423,ISA,14019.03,0,Open
503747,102424,Current,24573.79,1000,Open
503748,102425,Current,1533.84,500,Open
503749,102425,Current,12939.52,0,Open
503750,102426,Current,58864.8,0,Open
503751,102426,Current,66206.07,2000,Open
503752,102427,ISA,14923.5,0,Open
503753,102428,Savings,44543.54,0,Open
503754,102429,Current,37694.92,1500,Open
503755,102429,Current,11327.11,1000,Dormant
503756,102429,Savings,33939.23,0,Open
503757,102430,Current,17992.39,1500,Open
503758,102431,Current,13514.14,1500,Open
503759,102432,Savings,57423.96,0,Open
503760,102432,Current,23416.51,1500,Open
503761,102433,Current,10852.96,0,Open
503762,102433,Savings,25642.72,0,Dormant
503763,102434,Current,29907.22,1000,Open
503764,102434,Current,9254.71,500,Open
503765,102435,Current,38193.72,0,Open
503766,102436,ISA,38674.62,0,Open
503767,102437,Savings,3144.77,0,Open
503768,102438,Current,13130.23,0,Open
503769,102438,Savings,60521.77,0,Open
503770,102439,Savings,8014.37,0,Open
503771,102439,Current,24205.1,0,Open
503772,102440,Current,22308.17,2000,Open
503773,102441,ISA,153423.39,0,Open
503774,102441,Current,6750.66,0,Open
503775,102442,Savings,99403.03,0,Open
503776,102443,Savings,10483.01,0,Dormant
503777,102444,Current,8997.29,1500,Open
503778,102445,Current,4875.61,1500,Open
503779,102446,ISA,134128.27,0,Open
503780,102447,Current,2822.33,500,Open
503781,102447,ISA,18316.15,0,Open
503782,102448,Savings,64516.12,0,Open
503783,102449,Current,18249.58,2000,Open
503784,102450,Current,3744.63,0,Open
503785,102451,Savings,8165.62,0,Open
503786,102452,Savings,29475.93,0,Open
503787,102452,Savings,12873.42,0,Open
503788,102453,Savings,38874.29,0,Open
503789,102454,Current,8579.17,500,Dormant
503790,102454,Savings,57034.4,0,Dormant
503791,102455,Current,9656.64,0,Open
503792,102456,Current,33447.81,0,Open
503793,102457,Current,1942.27,0,Open
503794,102458,Current,7225.98,1000,Open
503795,102458,Savings,14450.0,0,Open
503796,102459,Savings,21614.39,0,Open
503797,102460,Savings,5123.7,0,Open
503798,102460,Current,4527.3,0,Open
503799,102461,Current,18920.69,0,Open
503800,102461,Savings,39279.33,0,Open
503801,102462,Savings,66817.07,0,Open
503802,102462,Current,63060.47,0,Open
503803,102463,Savings,15064.9,0,Open
503804,102463,Current,19719.91,1500,Open
503805,102464,Current,26964.64,2000,Open
503806,102464,Savings,34415.63,0,Open
503807,102465,Savings,39124.06,0,Open
503808,102466,Current,52816.65,0,Open
503809,102467,Savings,34750.0,0,Open
503810,102468,Savings,14590.35,0,Open
503811,102468,Current,6221.23,0,Open
503812,102469,Current,5093.54,0,Open
503813,102469,Savings,92531.98,0,Open
503814,102470,ISA,53619.8,0,Open
503815,102470,Current,21234.95,1500,Open
503816,102470,Savings,21720.75,0,Open
503817,102471,Current,26176.56,1000,Open
503818,102472,Current,44816.32,2000,Open
503819,102472,ISA,59488.43,0,Open
503820,102473,Current,46441.26,1000,Open
503821,102473,Savings,69717.95,0,Dormant
503822,102474,Savings,10612.72,0,Open
503823,102474,Savings,31918.85,0,Open
503824,102475,Current,5158.92,2000,Open
503825,102475,Current,25035.26,1000,Open
503826,102476,Savings,47221.62,0,Open
503827,102477,Savings,56067.84,0,Open
503828,102477,Current,6352.0,500,Open
503829,102478,Current,37127.18,1000,Open
503830,102479,Current,15145.13,2000,Open
503831,102479,Savings,29950.92,0,Open
503832,102480,Savings,14946.15,0,Open
503833,102480,ISA,22101.52,0,Open
503834,102481,Current,23658.98,0,Open
503835,102481,Current,34012.93,2000,Open
503836,102481,Savings,15167.29,0,Open
503837,102482,Savings,21694.09,0,Open
503838,102482,Savings,27072.04,0,Open
503839,102483,Current,5828.58,0,Open
503840,102483,Current,19175.12,0,Open
503841,102484,Savings,21454.06,0,Open
503842,102484,Savings,33560.12,0,Open
503843,102485,Current,3837.14,1500,Open
503844,102486,Current,8657.41,1000,Open
503845,102486,Current,5006.14,0,Open
503846,102487,ISA,45473.12,0,Open
503847,102488,Current,6833.76,0,Open
503848,102489,Savings,26769.59,0,Open
503849,102489,Savings,27995.44,0,Open
503850,102489,Current,9405.31,0,Open
503851,102490,ISA,86131.04,0,Open
503852,102491,ISA,83994.26,0,Open
503853,102492,Savings,29035.51,0,Open
503854,102493,Current,39372.99,1000,Open
503855,102493,Current,15529.0,500,Open
503856,102494,Current,12773.17,1000,Open
503857,102495,Current,9203.55,0,Open
503858,102496,Current,3106.32,500,Open
503859,102496,Current,10556.31,0,Open
503860,102497,Savings,81416.95,0,Open
503861,102498,Savings,10045.93,0,Open
503862,102499,Savings,14745.85,0,Open
503863,102499,Current,18785.18,1000,Open
503864,102500,Savings,52956.73,0,Open
503865,102500,Current,20508.66,1500,Open
503866,102500,Savings,24141.35,0,Open
